address,eth,deployed_at,sighashes,name,verified,creator,creation_tx
0xe78e837ed2d754d5d4c6e30ff75a9309a98b727a,8.16,2017-08-18 08:11:26+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xeba3c7765ee3dfe4dca2b156ef986d716fe2309253a5670e2dde7b91a8c6f544
0xfcd89bce2044e080b01530bf2effca4b8f7cc445,8.15546,2017-08-07 23:29:14+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x1d308eddb34341c200cbcf43a37be9dcbca9c286f49b2f568b04201e2e255d2f
0x209d413c6018e78edd1e669901b98928c431fd9e,8.153601815,2017-08-07 19:50:07+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x7ec22f6792f14045a721e31e8af338ae310e3b6218bbd0d122f4441071fb7439
0xca946658600454ce3f81908d3825451bd211eb2b,8.1265575,2017-08-08 00:37:32+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x489fd9441624beabb9ee66dec654c2741f70c558fb0f9d510ad71724a0e497a8
0x4bb75ba1fe3faef6cc126b3857e512bdcd71f4b1,8.1,2017-08-18 08:04:18+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xe7dc918c6924a9ff359729a12c8404ed591feece3520a0b1c832f95cb414a279
0x34a0dabdc708b5a1aca615d03bc7854e843c1ce4,8.1,2017-08-07 19:27:14+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x94745f52072cfca223e80d5a1a10191dfb69b039087bd9cd186f4f76a7f653ef
0x4de35bd6b5f58f736c9ff24d1d9c61f217890346,8.08210174,2017-07-25 21:32:39+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x0d99aad78222c83b4540e1d4c0a4a839d5cddc77e9366415e18c9aa192b9c185
0x58e582ba6be4858e5e38d86af725b3a1b2d5c696,8.05,2018-05-13 08:40:50+00:00,"0x14614af9,0x1642045e,0x17f708fb,0x19f363bc,0x2b55b792,0x2d923501,0x2e1a7d4d,0x390a05a8,0x4d5a8e10,0x54fd4d50,0x5bbf97f2,0x7c422f1d,0x853828b6,0x89fb8a48,0x9aae82c1,0xa9cc4718,0xc0ee0b8a,0xd0e30db0,0xd3c4c4d0,0xdef86cbb,0xe7f4cc8c,0xf251fc8c,0xf91c7ca3,0xfffe58a2,0xffffffff",,False,0x709e6942CF5203123F2640B3d15de98e42b45605,0x846fc2d218c04cb4fda1464cb75a5b1f74882c020112deee1d43c4b09867a576
0x04c823399b17fd0c9f3d48272a456b4c8db2ee15,8.036,2017-08-07 20:25:30+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x501c37336f9d05b5ce92438a45e88e8fd4276796c43e3a92ae22293b2a03ab85
0xd47dbabf7a9ed351d3eebddb8217cd628c0fb62f,8.03051904,2017-08-07 23:26:40+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xceb6f0d35129301e0aa8bb624ed9aecd9e6bfaca09a2e9f22e4902549702cfe7
0xdae7d82370928b08f7bce7fc55088a41a6e8559a,8.0,2017-08-07 22:06:06+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xdc74c20183e1dc45185db79693fca74f4adc9eafbe52be308c1da6de50912461
0x429e434f0de48b2a75b7147105582d61bb4ea8ec,8.0,2015-10-20 13:02:46+00:00,"0x182db370,0x41c0e1b5,0x4b42d208,0x54385526,0x6266b514,0x6a864559,0x7f40458a,0x8435be4b,0x8cae1374,0x93eec1fb,0x959eac47,0xa4741f48,0xa4e2d634,0xa55cab95,0xc7dafc78,0xd39eb301,0xe039e4a1,0xf83d08ba,0xfa93019c",,False,0xcf684DFB8304729355B58315E8019B1aa2AD1Bac,0xb59769779f6b7df3aa75846bf4def2c11328cbbc676f49315ce120adce2cbb61
0x2e914b7bf3de95d258311a2455b8325b6bf37f15,7.995000008,2017-08-18 08:14:13+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x22423d8cf21c2fc0bfc085ea829ca108f4dc6425af8ae26e7b9c56d568225f5b
0x104e9c6290948730adedb1aca68b93b7b4acdfa4,7.993891608,2017-08-18 08:33:45+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xcfccc4f8a239c7a66920b23305409305ff19538fd81f43c21486fd250f109f00
0x83951605bb21ef6f37e770c8acd820148f2dc338,7.988,2017-08-19 17:49:48+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x945c6125725387142a004030d0eab7e7e5bc0e5f5b46a378422fa913c185d424
0xc4626ed0bcdd3abad67997e17c1fb949682d1e38,7.97238,2017-08-18 08:11:26+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xbfc9a57ad1e499c4896258ca5e17782a502c85cd5268e8d159d1c1feb3820182
0xd6bb4d102ac7061b6fd1e3261c4d9680ce767415,7.9701,2017-08-07 20:01:27+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x7312b532a96d8c4189699e6f3f6cff04e1a6d3e2a56b6c32610ce1eb95d949a8
0xe33bb0f21ccffa41fa70667d6018c8ca6c84bda7,7.96999,2017-08-07 22:13:48+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xd4ba1ccd004890fda6484686b5896eae73a51c318310be4ef472fdff9ca3554a
0xb67732ca658b9f7f6c46865865fd990d634c8766,7.956,2017-10-27 12:02:27+00:00,"0x0b97bc86,0x21346edd,0x25d0b4ef,0x2738154e,0x28c32be6,0x29dcb0cf,0x3f4ba83a,0x4a84fa81,0x4bb278f3,0x4e71d92d,0x5001780b,0x544736e6,0x590e1ae3,0x5c975abb,0x6103d70b,0x63bd1d4a,0x66d76bb2,0x785105f6,0x8456cb59,0x85f2aef2,0x8da5cb5b,0x943dfef1,0x9a9a5cdb,0x9e1a4d19,0xaa2de6c3,0xad3bf1f1,0xb2fa1c9e,0xb8435050,0xbf7929a6,0xc1a9953f,0xd125a7e2,0xd1bf942a,0xda28c81a,0xe2982c21,0xe2fdcc17,0xea7f537a,0xec4cd0cf,0xf2fde38b,0xffffffff",Crowdsale,True,0xE03ffD991908e1CD52C9cfE151A2F36B0bD940a5,0x42f4a66e08ba0544530960f4592a0f25a8ceee475f0ec7c1fccfadc7a16e1c3f
0xe7b8afef301fcd6d683de8226f6d98f3bd40bbd3,7.9487,2017-08-18 08:08:45+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x1b66c1c501eef4f0b98f22be49f975ec886819530b90b994e65d9a01b8a51a60
0x1ed3d2c916cab00631cce4b08a7f880d4badae94,7.926236552,2018-06-25 11:25:44+00:00,"0x016899de,0x045f955b,0x06fdde03,0x095ea7b3,0x0adae972,0x0fc709e5,0x18160ddd,0x19ab453c,0x1fa08755,0x23b872dd,0x27bb020a,0x28b8b108,0x2b2e7159,0x313ce567,0x3a98ef39,0x3ccfd60b,0x41ad3f57,0x463ac31b,0x4c97c836,0x572b130f,0x5996228e,0x5a446215,0x5baef4f3,0x5c5c1285,0x63fd7eb0,0x6827e764,0x6ff73201,0x70a08231,0x76587847,0x7ebd02f8,0x8e7a1697,0x910ab259,0x916a4b57,0x95d89b41,0x975057e7,0x98d714ac,0x9c286837,0xa7f0b3de,0xa9059cbb,0xa9782954,0xaaa363c9,0xb319c6b7,0xb460481d,0xb48fcdc0,0xb688a363,0xb92c404f,0xbddae40e,0xbfb231d2,0xc3ba65e7,0xc60c3aca,0xca1a3086,0xca4b208b,0xcb93f7ef,0xce5e9ffb,0xcfb869bf,0xd018db3e,0xd1a61025,0xd583644b,0xd6a3f374,0xd864e740,0xdba8be6e,0xdd62ed3e,0xde2f827e,0xe2d2e219,0xe7fb74c7,0xeb4eecec,0xefab37bf,0xf0bb7540,0xf67501f7,0xff70fa49,0xffffffff",ChickenHunt,True,0x00272000722b4292Cd331955A2783540FACb8aB8,0xfb45bc3663d5155c572043e00a4be8dff936683ac1a0a46947c0df6bb4c41489
0x8eab4255ed8ab70e42ceea9d124b4645c8cf12ed,7.904,2017-08-07 20:41:56+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x04a2ff2201b5d1b8b3616ad6f59b527ff4845aebd243703b7763b0f990e02afd
0xda1055389e2861ee53fdb74ac7c4d4a0d4ef41df,7.88637841,2017-08-18 08:17:28+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x4ffd79c1e2090070cd656cafa53e5a8a84636fd1f7886508d26ba69aa2a06b75
0xd9ff299195157167536f6e68798763f42510a61f,7.82559688,2017-08-07 21:59:09+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x22bd0a112094dc404df1dec4365cfa07eafe105562e8dd792a9f3a482fdf86ca
0x53f0e6d0a9294202c1db7dd9d74c321a5e66fb1b,7.814843889,2017-08-07 22:31:38+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x177d99d75e5d751e5dcdcf1a3285de3ae890ee03a6d891bf261a97d080575738
0x869e28c27dd4ea6dc54cdff5df75c95272cf3831,7.814470261,2017-08-07 20:11:42+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x13481d6be8d38ecce26e71cffacb73d65a1b7f245d09117885745ec0ee498eb6
0xb42c30ae909d80880f7ff1375238b67c2365b3dc,7.795825475,2017-08-07 22:18:11+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xb2e245f6ed1aeb09f16c59858ba5112d45c65b56af45cb5b3de94619ef674ff2
0x36a97ef8d41ab01854fe25a05959b70d8b8da83d,7.7877,2018-03-20 07:23:02+00:00,"0x14614af9,0x17f708fb,0x19f363bc,0x2b55b792,0x2d923501,0x2e1a7d4d,0x4d5a8e10,0x54fd4d50,0x7c422f1d,0x853828b6,0x89fb8a48,0x9aae82c1,0xa9cc4718,0xc0ee0b8a,0xd0e30db0,0xd3c4c4d0,0xdef86cbb,0xf91c7ca3,0xfffe58a2,0xffffffff",,False,0xc0ABBf630BC11aA4A48f2CB6735F22104EeAF3e2,0x4f1233e6bea90046e93492fedf8bbf76a9ec2897162d1aef3ab7be8707b33eab
0x197328ca2e2b9c5f5dd4d815c495a4d7bc32a433,7.784201812,2017-08-08 00:26:09+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xf2606b5ecc01ea3f09164de80594e1ea851c28603727ca1e2a95ab13c326883c
0xcf690019ae3a7037aa73965cff4acc19f14d402a,7.7357,2017-08-07 22:49:16+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x0233734a94cd8ae5adef5b8afa3143a11bb3e54fcbd5801c28e3a2ad31dbae2d
0xa01e73e29fe1db79220a50bb13a8b89def2ea974,7.73106803,2017-08-18 07:39:19+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x8180ee7504154d27d36643b0a23befadea972d460793795171a91bbef9c01b71
0x8048108e49e511a054e9447241f2257867411f3a,7.6981,2017-08-18 08:39:41+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x379d066454d34d50aeca6b0a0af327495fe59bc0ac856d96142cd09fb00ba94c
0xabde4932f3a6c6aaa715c63a6a83aa4187be07f0,7.6881,2017-08-18 07:52:02+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x80fac78ca3e496fd58bf472e7e213d8fc0738430ce0b1a80e0cdcac72230ed63
0x258e41d4416dab5e1faa429f0eff7eecf411c62f,7.68013658,2017-08-07 20:04:50+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x7a348d10254b0f08d0c5dffe5da3206ceb03d927fb706a88cf34c828081615ce
0xb0cb57d2b68b7025c01f6dab271ff01c88dada88,7.659000008,2017-08-07 21:00:27+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x353dc80b739e9e0e51d66d3865b1c6e3004bd566851bbefae543495806a0fe5d
0xed745a8d2b52316c164f41b01544d12aedac5e48,7.65,2018-04-28 20:25:19+00:00,"0x14614af9,0x1642045e,0x17f708fb,0x19f363bc,0x2b55b792,0x2d923501,0x2e1a7d4d,0x390a05a8,0x4d5a8e10,0x54fd4d50,0x5bbf97f2,0x7c422f1d,0x853828b6,0x89fb8a48,0x9aae82c1,0xa9cc4718,0xc0ee0b8a,0xd0e30db0,0xd3c4c4d0,0xdef86cbb,0xe7f4cc8c,0xf251fc8c,0xf91c7ca3,0xfffe58a2,0xffffffff",,False,0xeD176ee38D3A130CF7C0F4d3427989E046a04519,0xb99dc353bce0b655c427c43cc15b24db62b3d160d62cde6ceb3961aadf1db0e4
0x007c43e00d2c077267ed78741629698a8aa2bca7,7.642630342,2018-07-08 19:49:13+00:00,"0x12d7e533,0x14614af9,0x17f708fb,0x19f363bc,0x1fb75dbf,0x2b55b792,0x2d923501,0x2e1a7d4d,0x5295dfe6,0x54fd4d50,0x7c422f1d,0x853828b6,0x89fb8a48,0x9aae82c1,0xa9cc4718,0xaa0b7db7,0xc0ee0b8a,0xd3c4c4d0,0xdef86cbb,0xe7f4cc8c,0xf91c7ca3,0xfffe58a2,0xffffffff",,False,0x3DcF3f6306A86cBC9c29A5d0A1BaAeC4871baa3C,0x493f880464c2f02b9fda7ca860b87adf50c2ebb76fd0e4cc4ef0e5776c79a30a
0x58232003b3d18021acfc9213d27d6f8b72f4f029,7.602928221,2018-08-22 04:42:57+00:00,"0x018a25e8,0x06fdde03,0x0dc9ebfe,0x0f15f4c0,0x10f01eba,0x11a09ae7,0x24c33d33,0x2660316e,0x2ce21999,0x2dd78759,0x2e19ebdc,0x349cdcac,0x3b441344,0x3ccfd60b,0x3ddd4698,0x3f03aab4,0x49cc635d,0x5893d481,0x624ae5c0,0x63066434,0x685ffd83,0x747dff42,0x8f38f309,0x8f7140ea,0x921dec21,0x95d89b41,0xa2bccae9,0xabcccdb1,0xc519500e,0xc7e284b8,0xce89c80c,0xcf808000,0xd53b2679,0xd87574e0,0xde7874f3,0xed78cf4a,0xee0b5d8b,0xffffffff",Rich3D,True,0xAbDBBb12Ff87697A3D00F114be1297dc7fEBD907,0x4c6ece0f8301bf4f58a6561dcd8d4aa7fb51ff749a45d37b98109df8848194ce
0xb9c80593a2718b8e2d00d5728f996214cc2cec09,7.588,2017-07-25 22:01:29+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x9bb1e1d1f8c91628ee52bd7166e130b67390fbf5df0126b5178d0196d2431057
0x8726fdf6468a5057f3962f97f532e2219fdbee2c,7.5792,2017-08-07 22:40:04+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xda59a1ecd2aff41011981f9488c71febdb2cc77b638a0db3b59e1703798197b5
0x238d64f3adea723d13fb61c4199930875f969c0a,7.526498123,2018-05-23 11:41:30+00:00,"0x14614af9,0x1642045e,0x17f708fb,0x19f363bc,0x2b55b792,0x2d923501,0x2e1a7d4d,0x390a05a8,0x4d5a8e10,0x54fd4d50,0x5bbf97f2,0x7c422f1d,0x853828b6,0x89fb8a48,0x9aae82c1,0xa9cc4718,0xc0ee0b8a,0xd0e30db0,0xd3c4c4d0,0xdef86cbb,0xe7f4cc8c,0xf251fc8c,0xf91c7ca3,0xfffe58a2,0xffffffff",,False,0x709e6942CF5203123F2640B3d15de98e42b45605,0x565a721785a9ce6e47a57f9f688c27a7d9419c27fa8745afcbebd32a594618fa
0x14e3ce7235c44f5ac3b8c09b202dd602ef04d39e,7.52,2017-08-07 20:00:36+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xa574a3d31a0cb8bff0b9c869645111f9d09f137e3ffb3df1843584c7d1f7483c
0x614b9658db04fe9768c9fbbe39476549c0e87afa,7.5,2017-08-18 08:35:18+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xf430150e8f0b07480372158a554d19de08c17036dc50d8dab7561b64fbfe1042
0x8a85a6bed521164264ee04e951ac6b6afd0fe9b5,7.5,2017-08-07 20:00:49+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xec0607b28d0e876325d41c48dc1b2e69f4ceba77eec6e44805f1fb1f0b1406df
0xa7f8ab44c8ccd2d27bda27f0adcbb72521705ef5,7.5,2017-08-07 20:01:27+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x5f227119a7801248c1bfed0c34c25dc62b87e926f6eb7eba290f1456da94d793
0xa7a4337dd5cef59dea2787097b6f00a5fb419bdf,7.5,2017-08-07 22:39:14+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x558db0d91553fac657a26c7a2df03dbaf2f73e8a9b4348eabea0c6cf13453070
0xdd3e11bfa6437510258d8b53277313c2add6128f,7.5,2017-08-07 20:00:36+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x7d4d294790495f756ba1557e1cc8dcf2d2aa553ccc47ecea7188f05886f67f89
0x2baac9330cf9ac479d819195794d79ad0c7616e3,7.5,2017-12-13 18:54:10+00:00,"0x02c3d7f6,0x06fdde03,0x095ea7b3,0x18160ddd,0x23b872dd,0x313ce567,0x4e97bcfc,0x53c3cc1f,0x6a6b8077,0x70a08231,0x8666107c,0x8da5cb5b,0x95d89b41,0x9890220b,0xa9059cbb,0xc040e6b8,0xdd62ed3e,0xf2fde38b,0xffffffff",AdBank,True,0xa1201A92B56CB45860808c1F2fDe9f482cCD2790,0x24fd313f4ce172240b0a9db5d98fdbb903c18705fd53e6ada3aaee9584114130
0x67121d791b1b15156aa796971111e94cc4ba87b8,7.4896,2017-08-18 08:22:36+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x93e7b35106575d8fc731184e60344de65e19479cb1cc69709c879c3b87a6e32a
0xc5ab4f60516e01a9f835247a60275a1206e802b4,7.4822856,2017-08-08 00:04:17+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x9b2de79708271273f9d96cba6955143db7957196f6e3d6f9473b75cef105dbf0
0xfa526dba6cf8aa54ef51a25899f23a0a5cc381fa,7.44981552,2017-03-21 02:15:36+00:00,"0x2e1a7d4d,0x38d52e0f,0x4b750334,0x4ca50f59,0x8d92fdf3,0x8da5cb5b,0x976a8435,0x9e281a98,0xa6f2ae3a,0xce5e84a3,0xf2fde38b",TokenTrader,True,0xC4aF56cD5254Aef959D4BcE2F75874007808b701,0xd61698fa3a32d4093ec697817b9e0c9180ae1d8d2ab7f45e2c1f23a84cd220d6
0x139e09ff877f4b9628c9e8af8e307257571a1d1d,7.432307388,2017-08-07 20:25:38+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x0b7aaba33105fa85c10e1590c4008cbd50584aab1fe7cd33f6f7e7f9b7aec0c8
0x4b3a87d027bfc7fd3226ab221faa85bf81eed49c,7.416008709,2018-02-24 09:37:36+00:00,"0x0be479e1,0x14614af9,0x17f708fb,0x19f363bc,0x2b55b792,0x2d923501,0x2e1a7d4d,0x4d5a8e10,0x54fd4d50,0x7c422f1d,0x853828b6,0x89fb8a48,0x9aae82c1,0xa9cc4718,0xc0ee0b8a,0xc2fbe7bc,0xd0e30db0,0xd3c4c4d0,0xdef86cbb,0xf91c7ca3,0xfffe58a2,0xffffffff",,False,0x5ae39B4645E9398E6eCed9375011A4D063FDEDf6,0xc32de59f250139c4859414f025a14e879827125c623ae6aa506221789acabacb
0x8768551d4dfc099577c6871e424b0d771c7b2328,7.403424166,2018-06-16 05:03:26+00:00,"0x12d7e533,0x14614af9,0x17f708fb,0x19f363bc,0x1fb75dbf,0x2b55b792,0x2d923501,0x2e1a7d4d,0x54fd4d50,0x56e28135,0x7c422f1d,0x853828b6,0x89fb8a48,0x9aae82c1,0xa9cc4718,0xc0ee0b8a,0xd0e30db0,0xd3c4c4d0,0xdef86cbb,0xe7f4cc8c,0xf91c7ca3,0xfffe58a2,0xffffffff",,False,0xD15a48F4105F68eEB116f07f8415039940A3399A,0xc97fbd4b16f29b5872117782079672a938ebc604030d02e3db0a7a89fd8e284d
0x1ed3abb5532140b6e227a76545e807b588348ac8,7.4,2017-08-18 08:11:20+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x13e39b75392a2cf9199ce874a5fcb9bd3a7b0d7225d99c8b197cf37549be288a
0xcac32e7333427bab97c84e816e9f66c56886f696,7.37968307,2017-08-07 19:52:17+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xbe947040976e07c4c60906a749a7cae42633e903f4c21fd4e1c1a68593c13f2b
0x24da016c06941ec2c92be28e0a2b2e679f0d1dc7,7.352062184,2018-07-21 18:19:52+00:00,"0x018a25e8,0x06fdde03,0x079ce327,0x0f15f4c0,0x10f01eba,0x11a09ae7,0x24c33d33,0x2660316e,0x2ce21999,0x2e19ebdc,0x349cdcac,0x3ccfd60b,0x3ddd4698,0x49cc635d,0x5893d481,0x624ae5c0,0x63066434,0x685ffd83,0x747dff42,0x82bfc739,0x8f38f309,0x8f7140ea,0x921dec21,0x95d89b41,0x98a0871d,0xa2bccae9,0xa65b37a1,0xc519500e,0xc7e284b8,0xce89c80c,0xcf808000,0xd53b2679,0xd87574e0,0xde7874f3,0xed78cf4a,0xee0b5d8b,0xffffffff",FoMo3DLightning,True,0x7e474fe5Cfb720804860215f407111183cbc2f85,0x4ad76b1e0f5e918220b064e74ee2ddd96f1aeda77670bf7abd6e3a2564213be5
0xc9f43ac7d4a817dd2e2c7fddda16a11fdec20e4e,7.326387146,2017-08-07 19:53:09+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x7e3373dbaebf013663fbbf2494e9ea94c9dceb538d895b325adc1bbb3ef52966
0x69a00c15505417b5452af30693dd6b94c8996c4b,7.312817208,2017-08-07 23:23:43+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x1fcd70c21cc9b7f024f5d1b0ce7a9d641104f2083dff0a3a16141736e8fb1806
0xa9b9805d0fed371cec8fb8a8f2300f279c47ba53,7.25135108,2018-08-04 11:01:47+00:00,"0x018a25e8,0x06fdde03,0x079ce327,0x0f15f4c0,0x10f01eba,0x11a09ae7,0x24c33d33,0x2660316e,0x2ce21999,0x2e19ebdc,0x349cdcac,0x3ccfd60b,0x3ddd4698,0x49cc635d,0x5893d481,0x624ae5c0,0x63066434,0x633891c4,0x685ffd83,0x747dff42,0x82bfc739,0x8f38f309,0x8f7140ea,0x921dec21,0x95d89b41,0x98a0871d,0xa2bccae9,0xa65b37a1,0xc519500e,0xc7e284b8,0xce89c80c,0xcf808000,0xd53b2679,0xd87574e0,0xde7874f3,0xed78cf4a,0xee0b5d8b,0xffffffff",F4Kings,True,0x112a6fc6a5E593cD9b90e3b0540A74814329aEbd,0xe62d1113b2ecf3767ed774b48b6a6713f18256f667ab7cf93bbb731eea8962ad
0xd6d8e4dfa0dfce0e821772624ff1148a8dd2f1dc,7.244998491,2018-04-02 15:38:50+00:00,"0x14614af9,0x17f708fb,0x19f363bc,0x2b55b792,0x2d923501,0x2e1a7d4d,0x4d5a8e10,0x54fd4d50,0x7c422f1d,0x853828b6,0x89fb8a48,0x9aae82c1,0xa9cc4718,0xc0ee0b8a,0xd0e30db0,0xd3c4c4d0,0xdef86cbb,0xf91c7ca3,0xfffe58a2,0xffffffff",,False,0xc0ABBf630BC11aA4A48f2CB6735F22104EeAF3e2,0xe2e35ca092937c408364950b6e654c4b77cd3d3955666d18dec8a279e51bdb03
0x36c6766856e58c5ff081499d56267e7376ba0a41,7.240125,2017-08-18 08:55:25+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0x9d841766bcc01c6786ffac1e65cfdc08079c6c6e7dfb350b19a34d89a0a12500
0xe406b1d6ce772a7891dda6a9ce4d041478655ca2,7.23608,2017-08-07 21:03:53+00:00,"0x29b5b30c,0x41c0e1b5,0xe5225381,0xffffffff",,False,0x42dA8a05CB7eD9A43572b5BA1B8F82A0a6E263DC,0xf7c31da23cf5c04033597088a78324a96a09a3ddf23523c7df45266425fdf198
